id,title,identifier,score_all,name
670,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
671,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
672,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
673,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
674,Category Business Analyst,15-1199.08,0.8493867675425427,Business Intelligence Analysts
675,Automation/Data engineering analyst,15-1121.00,0.8936584512864337,Computer Systems Analysts
676,Data Analyst - Big Data,13-2099.01,0.8190942859084523,Financial Quantitative Analysts
677,DIGITAL DATA ANALYST (DIGITAL AND DATA SCIENCE),15-1121.00,0.7961041393590595,Computer Systems Analysts
678,"Energy Analyst, Buildings (New Graduate)",15-1121.00,0.7643822289583962,Computer Systems Analysts
679,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
680,"analyst, business management",15-1199.08,0.9219722165695785,Business Intelligence Analysts
681,Data Analyst - Contract,13-2099.01,0.8554606326983442,Financial Quantitative Analysts
682,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
683,Senior Operations Data Analyst,15-1199.08,0.901774163044205,Business Intelligence Analysts
684,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
685,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
686,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
687,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
688,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
689,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
690,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
691,Data Analyst (Part,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
692,Intern- Junior Application Support Analyst (4 or 8 month con...,15-1199.08,0.6545147331715367,Business Intelligence Analysts
693,Senior Analyst Data Analytics,13-2099.01,0.8785531629918968,Financial Quantitative Analysts
694,BUSINESS DATA ANALYST-TUITION & FEES,15-1199.08,0.7958424452010753,Business Intelligence Analysts
695,Data Analyst (MS Dynamics),13-2099.01,0.7881758205279629,Financial Quantitative Analysts
696,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
697,Market Research Analyst,13-2099.01,0.907639847515185,Financial Quantitative Analysts
698,Data Systems Analyst,15-1121.00,0.898587156140687,Computer Systems Analysts
699,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
700,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
701,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
702,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
703,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
704,QA ANALYST,13-2099.01,0.644873300707704,Financial Quantitative Analysts
705,Reporting Analyst,13-2099.01,0.8413194979623885,Financial Quantitative Analysts
706,"Junior Analyst, Data & Analytics",13-2099.01,0.8501635470139285,Financial Quantitative Analysts
707,TRN Customer Service Systems Support Analyst,15-1121.00,0.8467387650348644,Computer Systems Analysts
708,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
709,Project Management Analyst,15-1199.08,0.8764270628075767,Business Intelligence Analysts
710,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
711,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
712,"Analyst, Retail Foreign Exchange & Precious Metals",15-1199.08,0.714882014073409,Business Intelligence Analysts
713,Data Solution Analyst II,15-1121.00,0.8224263428171033,Computer Systems Analysts
714,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
715,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
716,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
717,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
718,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
719,"Business Analyst I, Provincial Projects",15-1199.08,0.8382579210898766,Business Intelligence Analysts
720,Project Management Analyst,15-1199.08,0.8764270628075767,Business Intelligence Analysts
721,Sourcing Analyst,15-1199.08,0.8322280786048925,Business Intelligence Analysts
722,BSA - Business Systems Analyst,15-1199.08,0.8901814211760127,Business Intelligence Analysts
723,Inventory Analyst,13-2099.01,0.7895451457010726,Financial Quantitative Analysts
724,Business Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
725,"Analyst, Customer Analytics & Database Marketing",15-1199.08,0.8623198917883976,Business Intelligence Analysts
726,"Treasury Analyst, Data Management and Analytics",13-2099.01,0.8861197294920878,Financial Quantitative Analysts
727,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
728,"Business Analyst, Summer 2020 Co-op/Summer Student Opportuni...",15-1199.08,0.6946131230191541,Business Intelligence Analysts
729,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
730,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
731,Scientifique des données généraliste / Data Scientist Genera...,15-1111.00,0.46331146186201533,Computer and Information Research Scientists
732,ML Product Owner / Data Analyst,15-1199.08,0.7315552962217076,Business Intelligence Analysts
733,Human Resources Data Scientist,15-1111.00,0.8464189784714152,Computer and Information Research Scientists
734,Scientifique des données / Data Scientist - 289478,15-1111.00,0.41928599546671574,Computer and Information Research Scientists
735,data scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
736,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
737,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
738,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
739,Data Scientist Developer Intern - Summer Term,15-1111.00,0.8423972816405694,Computer and Information Research Scientists
740,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
741,Data Engineer or Scientist,15-1111.00,0.8839557166366936,Computer and Information Research Scientists
742,Intern - Data Scientist,15-2041.00,0.8448413535420375,Statisticians
743,Data Scientist - Intermediate & Senior,15-1111.00,0.8362180241164133,Computer and Information Research Scientists
744,Junior Machine Learning Developer,15-1133.00,0.7327054616060165,"Software Developers, Systems Software"
745,Data Scientist - Price Point - Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
746,Data Scientist - Price Point - Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
747,ML Product Owner / Data Analyst,15-1199.08,0.7315552962217076,Business Intelligence Analysts
748,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
749,Data Scientist and Project Coordinator for Education Startup,15-1111.00,0.8877112685381839,Computer and Information Research Scientists
750,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
751,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
752,Data Scientist Intern,15-2041.00,0.8448413534212488,Statisticians
753,"Data Scientist, Intermediate or Senior",15-1111.00,0.8362180241164133,Computer and Information Research Scientists
754,Data Scientist - QuantumBlack,15-1111.00,0.8419278385061744,Computer and Information Research Scientists
755,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
756,Senior Data Scientist - Hotels,15-2041.00,0.7658962527876373,Statisticians
757,Scientifique des données / Data Scientist - 289478,15-1111.00,0.41928599546671574,Computer and Information Research Scientists
758,Human Resources Data Scientist,15-1111.00,0.8464189784714152,Computer and Information Research Scientists
759,Scientifique des données généraliste / Data Scientist Genera...,15-1111.00,0.46331146186201533,Computer and Information Research Scientists
760,Data Scientist - Price Point - Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
761,Scientifique des données / Data Scientist - 289478,15-1111.00,0.41928599546671574,Computer and Information Research Scientists
762,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
763,Scientifique de Données / Data Scientist,15-1111.00,0.44587499566206146,Computer and Information Research Scientists
764,Senior data scientist,15-2041.00,0.8635531289286119,Statisticians
765,Scientifique de données - Data Scientist,15-1111.00,0.44587499566206146,Computer and Information Research Scientists
766,Spécialiste CRM (Débute le 4 mai pour 15 semaines) / Data Sc...,15-1141.00,0.34807950570099017,Database Administrators
767,Senior Data Scientist - NLP,15-2041.00,0.8045418376698475,Statisticians
768,Big Data Engineer,15-1199.07,0.8564887338052593,Data Warehousing Specialists
769,Integration Platform Engineer,15-1133.00,0.8386101768193985,"Software Developers, Systems Software"
770,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
771,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
772,Business Intelligence Analyst / Analyste en intelligence d’a...,15-1199.08,0.867113238779321,Business Intelligence Analysts
773,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
774,ML Product Owner / Data Analyst,15-1199.08,0.7315552962217076,Business Intelligence Analysts
775,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
776,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
777,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
778,Data and Reporting Analyst,13-2099.01,0.8603624851398134,Financial Quantitative Analysts
779,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
780,Analyste de données - Data analyst,15-1199.08,0.5889452806716351,Business Intelligence Analysts
781,Junior Data Research Analyst,15-2041.00,0.892560032268221,Statisticians
782,"Analyst, Application and Data",13-2099.01,0.8385042402571254,Financial Quantitative Analysts
783,Junior Data Analyst (Nutaku),13-2099.01,0.829258799069578,Financial Quantitative Analysts
784,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
785,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
786,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
787,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
788,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
789,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
790,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
791,QA Data Analyst,13-2099.01,0.7810350525133244,Financial Quantitative Analysts
792,Analyste - données et rapports / Data and Reporting Analyst,15-1199.08,0.5530070766403422,Business Intelligence Analysts
793,Regulatory Information Analyst,13-2099.01,0.8544067686593042,Financial Quantitative Analysts
794,Data analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
795,Data Analyst (CRX),13-2099.01,0.7708999406770054,Financial Quantitative Analysts
796,"Research Analyst, Airline Data Partnerships - Air",15-1199.08,0.8482463313751453,Business Intelligence Analysts
797,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
798,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
799,"Fraud Analyst, Customer Contact Centre",15-1199.08,0.8071471067055577,Business Intelligence Analysts
800,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
801,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
802,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
803,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
804,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
805,Game Intelligence Analyst,15-1199.08,0.8210620449050333,Business Intelligence Analysts
806,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
807,Data and Reporting Analyst/Analyste des données et des rappo...,15-1199.08,0.4928330124366621,Business Intelligence Analysts
808,Data Extracting and Compiling Analyst,15-1141.00,0.7765165672818364,Database Administrators
809,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
810,Performance Reporting Analyst,13-2099.01,0.8343361246353539,Financial Quantitative Analysts
811,"Data Analyst, Benefits Administration",15-1199.08,0.8597262564840108,Business Intelligence Analysts
812,Analyst-Business Systems,15-1121.00,0.9238543853346419,Computer Systems Analysts
813,Analyste-programmeur de données - Data Programmer-Analyst,15-1199.06,0.5643253270157608,Database Architects
814,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
815,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
816,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
817,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
818,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
819,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
820,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
821,Business Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
822,BUDGET ANALYST,13-2099.01,0.7864483980279063,Financial Quantitative Analysts
823,Operations Analyst,15-1199.08,0.8453972409420023,Business Intelligence Analysts
824,Commercial Operations Data Analyst,15-1199.08,0.8809004836054074,Business Intelligence Analysts
825,Spécialiste CRM (Débute le 4 mai pour 15 semaines) / B2B Dat...,15-1141.00,0.2900599431524156,Database Administrators
826,Data Analyst (Customer Care),15-1199.08,0.8625178621271609,Business Intelligence Analysts
827,Data Analyst - HVAC,13-2099.01,0.7918941778799207,Financial Quantitative Analysts
828,Social Media Analyst,15-1199.08,0.8118215662578271,Business Intelligence Analysts
829,Senior Data Analyst - Air,15-1199.08,0.8591615581433004,Business Intelligence Analysts
830,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
831,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
832,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
833,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
834,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
835,BUSINESS INTELLIGENCE (BI) ANALYST,15-1199.08,0.8674047049062533,Business Intelligence Analysts
836,Stage / Internship - Analyste en stratégie / Strategy Analys...,15-2041.02,0.411623503796965,Clinical Data Managers
837,Senior Data Analyst - Growth,13-2099.01,0.8880715373186865,Financial Quantitative Analysts
838,Analytics & Insights Analyst,13-2099.01,0.8447607796427723,Financial Quantitative Analysts
839,Data Management Analyst,15-1199.08,0.9027802115778765,Business Intelligence Analysts
840,Replenishment Analyst,13-2099.01,0.7895451457010726,Financial Quantitative Analysts
841,Data Analytics Analyst,13-2099.01,0.8499792992376469,Financial Quantitative Analysts
842,Media Analyst (Music Marketing),15-1199.08,0.7997593386798775,Business Intelligence Analysts
843,Compliance Analyst (2182),13-2099.01,0.7228734141918765,Financial Quantitative Analysts
844,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
845,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
846,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
847,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
848,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
849,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
850,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
851,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
852,Senior Data Analyst (CRX),15-1199.08,0.8180836023056715,Business Intelligence Analysts
853,Analyst en Assurance Qualité - télémétrie / Analyst QA - dat...,15-1199.08,0.5880650848318424,Business Intelligence Analysts
854,Analyste de données / Data Analyst,15-1199.08,0.5889452806716351,Business Intelligence Analysts
855,Business Intelligence - Senior Analyst,15-1199.08,0.9366630402319337,Business Intelligence Analysts
856,Quality Assurance Analyst– Digital Business Solutions,15-1121.00,0.8572075091986348,Computer Systems Analysts
857,Business Analyst (Advertising),15-1199.08,0.8600521511098593,Business Intelligence Analysts
858,Analyst,13-2099.01,0.802175006788435,Financial Quantitative Analysts
859,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
860,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
861,Passionate about analytics and business intelligence? Join o...,15-1199.08,0.7769206082295004,Business Intelligence Analysts
862,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
863,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
864,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
865,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
866,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
867,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
868,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
869,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
870,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
871,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
872,Spécialiste en Analyse des données / Data Analyst,15-1199.08,0.4726120413296259,Business Intelligence Analysts
873,Business Analyst (Customer experience),15-1199.08,0.8654704594586959,Business Intelligence Analysts
874,E-Commerce Marketing Data Analyst,15-1199.08,0.8278160202666004,Business Intelligence Analysts
875,Business Intelligence Analyst / Analyste en intelligence d’a...,15-1199.08,0.867113238779321,Business Intelligence Analysts
876,Spécialiste en Analyse des données / Data Analyst,15-1199.08,0.4726120413296259,Business Intelligence Analysts
877,Pricing Analyst / Analyste,13-2099.01,0.7902839145887802,Financial Quantitative Analysts
878,Data Analytics / Développeur Stage - Business Intelligence D...,15-1199.08,0.7483426919247228,Business Intelligence Analysts
879,Game Analyst (m/f/d),13-2099.01,0.47665929970463145,Financial Quantitative Analysts
880,"Analyst , Supply Chain Management - Montreal",15-1199.08,0.7867897039984069,Business Intelligence Analysts
881,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
882,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
883,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
884,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
885,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
886,Junior Security Analyst - Express Scripts,15-1122.00,0.8069737436866241,Information Security Analysts
887,Planning Analyst (1 year contract),15-1199.08,0.7389570334864285,Business Intelligence Analysts
888,Analyste Budgétaire/ Budgeting Analyst MTY Group,13-2099.01,0.681099274424231,Financial Quantitative Analysts
889,Business Intelligence Analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
890,Project Analyst II,13-2099.01,0.7947228598410048,Financial Quantitative Analysts
891,Analyste - Calculs et entrée de données / Analyst-Calculatio...,15-1199.08,0.279254413371787,Business Intelligence Analysts
892,"Analyst, Master Data Management",15-1199.08,0.8862089495886163,Business Intelligence Analysts
893,Digital Marketing-Data Analyst,15-1199.08,0.8477043032472539,Business Intelligence Analysts
894,Brother Emerging Talent Associate - Data Analyst / Brother E...,15-1199.08,0.7842750133090761,Business Intelligence Analysts
895,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
896,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
897,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
898,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
899,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
900,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
901,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
902,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
903,"Senior Analyst, Risk Oversight",13-2099.01,0.8350431819551917,Financial Quantitative Analysts
904,Business Analyst/Analyste d’affaire,15-1199.08,0.899663524497302,Business Intelligence Analysts
905,Principal Data Analyst,13-2099.01,0.8754319989245833,Financial Quantitative Analysts
906,"Product Analyst - Open Location - Canada, USA or UK",15-1199.04,0.6872194413190287,Geospatial Information Scientists and Technologists
907,Business Systems Analyst II,15-1121.00,0.8958808531821151,Computer Systems Analysts
908,Process Analyst,13-2099.01,0.8590739816687898,Financial Quantitative Analysts
909,Business Analyst - Supply Chain,15-1199.08,0.8167481929814417,Business Intelligence Analysts
910,Team Lead - BI / Big Data Developers,15-1199.06,0.7190335354873241,Database Architects
911,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
912,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
913,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
914,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
915,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
916,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
917,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
918,"SENIOR ANALYST, STRATEGIC PLANNING",15-1199.08,0.8706845362271887,Business Intelligence Analysts
919,Procurement/Buyer/Sourcing Analyst,15-1199.08,0.7942266141556489,Business Intelligence Analysts
920,Problem and Process Support Analyst 3145374,15-1121.00,0.8179133152719122,Computer Systems Analysts
921,"Reliability Analyst, Maintenance Data Analysis",13-2099.01,0.8468653142604817,Financial Quantitative Analysts
922,Data & BI Analyst,13-2099.01,0.7753607506076131,Financial Quantitative Analysts
923,"Senior Analyst, Budget, Forecast and Systems, Treasury",15-1199.08,0.8277682667206091,Business Intelligence Analysts
924,Team Lead - Data Analysts,15-1199.08,0.8067060944950865,Business Intelligence Analysts
925,"Advisor, Business Intelligence Data Acquisition and Analysis",15-1199.08,0.9148274155634876,Business Intelligence Analysts
926,Supply Chain Analyst / Analyste de la chaîne d’approvisionne...,15-1199.08,0.4867493374308211,Business Intelligence Analysts
927,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
928,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
929,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
930,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
931,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
932,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
933,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
934,TELUS Business Solutions – Sales Business Analyst,15-1199.08,0.8254470678319158,Business Intelligence Analysts
935,BI Research & Innovation Consultant,15-2041.00,0.773716410422083,Statisticians
936,Business Development Analyst,15-1199.08,0.9114604894570254,Business Intelligence Analysts
937,Business Intelligence Analyst / Analyste en intelligence d'a...,15-1199.08,0.867113238779321,Business Intelligence Analysts
938,"Influencer Marketing Data Analyst, Digital Marketing Analyti...",15-1199.08,0.8413609869024056,Business Intelligence Analysts
939,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
940,Business Analyst – Business Process Optimization,15-1199.08,0.8589719565013354,Business Intelligence Analysts
941,Senior IT Business Analyst – Data Governance,15-1199.08,0.9300810798483427,Business Intelligence Analysts
942,Marketing Performance Analyst,15-1199.08,0.8648416704518035,Business Intelligence Analysts
943,Montreal - Junior Business Analyst/ Junior Project Manager,15-1199.08,0.6840095923990749,Business Intelligence Analysts
944,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
945,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
946,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
947,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
948,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
949,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
950,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
951,Business Intelligence Administrator,15-1199.08,0.8560176302057572,Business Intelligence Analysts
952,Sales Analyst (Pricing) // Analyste des ventes (Tarification...,15-1199.08,0.596626084403927,Business Intelligence Analysts
953,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
954,"Analyste fonctionnel, approvisionnement / Business Analyst",15-1199.08,0.7359225016845834,Business Intelligence Analysts
955,"Actuarial Analyst, Commercial Lines Pricing",15-1199.08,0.8240637502998853,Business Intelligence Analysts
956,Analyste Vérification de données - Data Review Analyst,15-1199.08,0.512148279319727,Business Intelligence Analysts
957,Stagiaire Intelligence d’Affaires (Débute le 4 mai pour 15 s...,15-1199.08,0.2924672140551138,Business Intelligence Analysts
958,"Analyst, Client Support",15-1199.08,0.8162689996102874,Business Intelligence Analysts
959,Inventory Analyst / Planner,15-1199.08,0.833660168420721,Business Intelligence Analysts
960,Business Process Analyst,15-1199.08,0.898604669207327,Business Intelligence Analysts
961,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
962,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
963,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
964,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
965,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
966,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
967,Workforce Management Analyst,15-1199.08,0.8695960327152498,Business Intelligence Analysts
968,Sales Operations Analyst,15-1199.08,0.8576263930014676,Business Intelligence Analysts
969,Digital Performance Analyst,15-1199.08,0.782894050517074,Business Intelligence Analysts
970,Analyste Approvisionnements - Procurement Analyst,15-1199.08,0.8322280786048925,Business Intelligence Analysts
971,Business Process Analyst,15-1199.08,0.898604669207327,Business Intelligence Analysts
972,Security Business Analyst,15-1122.00,0.8992031967247108,Information Security Analysts
973,Spécialiste BI / BI Specialist,15-1199.07,0.330664516516501,Data Warehousing Specialists
974,BI Business Analyst,15-1199.08,0.794524920987881,Business Intelligence Analysts
975,Business Intelligence analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
976,"Analyst, Digital Transformation",13-2099.01,0.7717050487657844,Financial Quantitative Analysts
977,Bilingual Reporting Analyst,15-1199.08,0.7796994653854826,Business Intelligence Analysts
978,"Business Analyst (Montreal, QC)",15-1199.08,0.7234492173002335,Business Intelligence Analysts
979,Data Visualization Specialist,15-1199.07,0.8270250708095669,Data Warehousing Specialists
980,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
981,BI Analyst,13-2099.01,0.6564477905907864,Financial Quantitative Analysts
982,PRICING ANALYST,13-2099.01,0.790283857105389,Financial Quantitative Analysts
983,"Analyst, Data Analytics",13-2099.01,0.8499792957539692,Financial Quantitative Analysts
984,"Senior Actuarial Analyst, Pricing",15-1199.08,0.8601359951889193,Business Intelligence Analysts
985,"BUSINESS TECHNOLOGY ANALYST / ANALYSTE,TECHNOLOGIES D’AFFAIR...",15-1121.00,0.8833194495218807,Computer Systems Analysts
986,Functional Analyst - Ref.: CAR-0055,13-2099.01,0.784357532589592,Financial Quantitative Analysts
